source_file,mongo_id,reviewerID,asin,reviewerName,helpful_votes,helpful_total,helpful_ratio,reviewText,text_length,text_missing,text_very_short,summary,summary_missing,overall,rating_polarity,unixReviewTime,review_datetime_utc,category
Toys_and_Games.csv,5a13282b741a2384e879a83f,A3NDFNKBEBLUKS,0641565771,Georgia A. Morgan,11.0,11.0,1.0,"This is the first time in 8+ years as a loyal Amazon shopper that I went over to the Dark Side and bought something at B&N; instead. But when the same item is offered for $19.95, and I could get free shipping (whereas here, this same set is NOT eligible for Amazon Prime), a member discount, and apply a coupon, there was no choice.My son played with this same set last night at Cub Scouts as they were learning the basics of chess. He said he wanted this one, and I figured, if it's going to foster an interest in chess, I'll buy it! Until I saw the $55 price tag and no Amazon Prime. Having already experienced the flimsy box and somewhat cheesy board, I had decided to forge on ahead. Good thing I read the helpful Amazon comments on one of the other Harry Potter chess sets, which mentioned the much lower price elsewhere. It's much easier to swallow those imperfections when I only ended up spending $14.95 on the whole thing.BTW - the pieces themselves are quite sturdy and the boys were having a lot of fun with them. As for the box, well, I've got lots of random boxes hanging around!",1092,0,0,Shocked,0,5.0,1.0,1197417600.0,2007-12-12 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a846,A3L5CJJ622PHH,0641699840,ALEESHA FECHER,6.0,7.0,0.8571428571428571,"This is easy to use, fun to incorporate into games and gives another ways to ask open ended questions. It is great for working with young kids, however some kids have trouble with the pictures on the cards and try to respond using the pictures.",244,0,0,Review,0,5.0,1.0,1328486400.0,2012-02-06 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a844,A1ZPY91VE3IDN1,0641699174,JO,3.0,3.0,1.0,"500 pieces for a jigsaw puzzle seemed very lightweight, but because these pieces are smaller and double sided, it was more entertaining than most other 500 piece puzzles I've assembled.  The pieces are thick, it includes a full size print of the completed work and a crib sheet of the characters.  Having never done a two sided puzzle before, I quickly realized that most pieces were actually in pairs, so I assembled the pairs after putting together the outside edge.  If a piece had the same image on both sides, I stopped looking for it's mate.  Realize that the print is the same on both sides, but the reverse is at a 90 degree turn, so the single pieces may get by you at first.  Buffalo has created a sturdy puzzle with the VILLIANS Disney World's Most Difficult Jigsaw Puzzle (Disney Word's Most Difficult, Villians), and I was thrilled when this one was completed.",873,0,0,"Not quite the most difficult, but entertaining",0,5.0,1.0,1317340800.0,2011-09-30 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a847,A1GJY5J7HYFJQC,0641699840,"Amazon Customer ""Magnetixqueen""",0.0,0.0,,I use these in my counseling sessions with children by blending them into another game. They are also left out on the table where kids can see them and they sometimes comment on them without me prompting them to take a card. I have been able to get some information that I don't think would have been provided otherwise simply by using these cards and having them out during sessions. This would also be great for parents to have just to stimulate conversations that are important to have with their children. Highly recommend!,527,0,0,Great product for child therapists,0,5.0,1.0,1354924800.0,2012-12-08 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a849,A17MX4PEXEMEP0,0641699840,alisha schmidt,0.0,0.0,,"This game is wonderful for initiating conversation. It is a simple game, easy to travel with, and I like the illustrations and colors used on the cards.",152,0,0,Great conversation starter,0,5.0,1.0,1362009600.0,2013-02-28 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a84a,A2RHBE6RFB5ZWT,0641699840,Andrea Peterson,8.0,8.0,1.0,"I use this product and the Thoughts and Feelings 2 cards in my agency practice on a regular basis as a starter and throughout treatment for children, adolescents, and families to facilitate communication and information gathering.I use them both alone and integrated with a ""regular"" game. The response has been terrific by all and allows me to gather information in a non-confrontational manner. Children and families have the opportunity to share thoughts and emotions with myself and their families in a positive way.I highly recommend this product and have loaned out my sets many times to other counselors for use with their clients and they have reported positive results as well.",686,0,0,Awesome!,0,5.0,1.0,1323820800.0,2011-12-14 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a84b,A1I88DZL0ZOVSL,0641699840,Anne-Marie Kirkland,18.0,18.0,1.0,I am a clinical therapist at a Title I elementary school. I integrate these cards into classic children's games of chance (ie. Candyland and Chutes & Ladders) with my kids. They are great conversation starters and really help with building the therapeutic relationship and delving into some deeper issues in a very non-threatening manner. They are great for early sessions with kids. Good quality cards as well.,411,0,0,Fun therapeutic tool,0,5.0,1.0,1318032000.0,2011-10-08 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a84c,A1HCY2BCGQ1OC2,0641699840,Corinne Y. Elkins,0.0,0.0,,"love this set!  cards are very big, sturdy, such cute and colorful images on the cards.  room for lots of ideas to expand therapy. clean up easily.",147,0,0,big- nice cards,0,5.0,1.0,1360886400.0,2013-02-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a84d,A2XMCCBQ0VDQ3O,0641699840,D. Embree,9.0,9.0,1.0,"I have found this most helpful when paired with a game such as Candyland.  Pairing the cards with a game like Candyland enhances the interest factor for kids.  I pick three different colors and let the child know at the beginning that every time someone draws one of those three colors they will also draw a Thoughts and Feelings Card.  It's a non threatening way to get quiet kiddos in particular to open up and share.  Once they give an answer I can explore the topic more with them if appropriate.  The only caution I might offer is that you might want to pre arrange the cards...During one game the first card we drew was &#34;Someone I know who has died is...&#34; This was kind of an intense start to the activity! Other than that, however, the cards offer a great starting point for deeper conversation.",810,0,0,Useful Addition to a Counselor's Toolbox,0,5.0,1.0,1355097600.0,2012-12-10 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a850,A3S55IY89UCCD0,0641699840,"Bored ""e fross""",0.0,0.0,,I am very pleased with these cards use them in work with children in therapy I believe they help expand emotional literacy and awareness.,137,0,0,Thoughts and feeling cards,0,5.0,1.0,1370131200.0,2013-06-02 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a84f,A1T17GRR61XPCH,0641699840,Ewa Pawlik,1.0,1.0,1.0,"The cards are useful, especially the sentences. Unfortunately, the pictures on the cards confuse children and for some of them the pictures interfere with their own thoughts and they give the answer that is connected to the picture (For instance: I would like to be.... and the kids answer: a bee - because they see a bee on the card...) I work at school with special education population and it confuses younger kids. However, it works better for older children (or I just cover the pictures).",494,0,0,Useful,0,4.0,1.0,1381622400.0,2013-10-13 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a851,A2QKXDYCFHXMT6,0641699840,GloryDays,0.0,0.0,,Not great as a family game but perfect for the family therapist. The kids have fun and open right up.,101,0,0,Very good for therapy sessions with families,0,5.0,1.0,1371254400.0,2013-06-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a852,A3UTIEUEMMSLSZ,0641699840,Goody,8.0,8.0,1.0,I am a clinician at a children's mental health clinic and this is probably the most useful therapeutic item that I have purchased. I use it often and kids really respond to it. I would highly recommend this product.,215,0,0,Great buy,0,5.0,1.0,1329264000.0,2012-02-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a853,A3G1UQEC4STC0J,0641699840,GrassIsGreener,1.0,1.0,1.0,"T&F cards arrived exactly as described in the discription.  Cards are durable, colorful, providing just enough direction for a child to create insightful response.  Excellent addition to my play therapy interventions.  Mobile and adjustable for directed therapy.  Interesting that I would find these cards on Amazon when I was attempting to create my own interventions.  At this quality and value, I hardly need another sentence completion tool.",445,0,0,As described,0,4.0,1.0,1326240000.0,2012-01-11 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a856,AWO2GS4IBAI9O,0641699840,Jennifer Brown,0.0,0.0,,Great product! I work with children that are at times very guarded and this was a fun way to talk initiate hard topics.,119,0,0,Therapy tool,0,5.0,1.0,1397520000.0,2014-04-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a855,AD0T6F0EJYNFJ,0641699840,Heather78,0.0,0.0,,This pack of cards was great to use in therapy.  The client I used them with was younger and enjoyed looking at the cards.  There are many ways to be able to use the cards and to make it like a game while also getting information from the client.,246,0,0,Great Cards to use in Therapy!!,0,5.0,1.0,1334361600.0,2012-04-14 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a857,A2KG6PPP9QW4K9,0641699840,Jennie Wilson,1.0,1.0,1.0,"As a child and adolescent therapist, this a great tool I use in my counseling practice.  These are sentence completion cards that are good for ice breakers in groups.",166,0,0,Great Therapy Tool,0,5.0,1.0,1363392000.0,2013-03-16 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a858,A1GA31SO1YDW3D,0641699840,Joanna's Therapy Toolbox,6.0,6.0,1.0,"This toy reminds me of the Un-Game, but the funny pictures and larger cards make it more inviting for younger children. It makes a great ice-breaker in family therapy. Kids who require a little more incentive can earn a goldfish cracker, m&m, etc., for each completed answer.",275,0,0,Excellent for Family Therapy,0,5.0,1.0,1325116800.0,2011-12-29 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a859,AQW1PCZEUBINV,0641699840,kendra bucknam,0.0,0.0,,great for helping conversations and identification of feelings and wishes I put a sticker in the middle to encourage children to participate.,141,0,0,love it,0,5.0,1.0,1396483200.0,2014-04-03 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85a,A332IGPDF0WVT7,0641699840,KarenTimmerman,0.0,0.0,,bought these for my therapy practice.  I plan to use them with games I play with kids and families to encourage communication.  I was pleased with the sturdy box and the illustrations,183,0,0,"Nice range of sentence starters, colourful  engaging illustrations",0,4.0,1.0,1395014400.0,2014-03-17 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85b,A3E6LM0EH0D4GH,0641699840,Mariposa,0.0,0.0,,"As a school psychologist in an elementary school I am always looking for games to open conversation with my students.  This game is great to play with other regular board games.  For example, I sometimes play this with Chutes and Ladders.  Every time the student lands on a chute or a ladder, they have to choose a card from the pile and finish the sentence.  I use it with students from 1st to 5th grades.  It's a great game to use in a therapy setting that all my students enjoy.  My own daughter also asks to play this game again and again.",543,0,0,Nice game,0,5.0,1.0,1402790400.0,2014-06-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85d,A239HOZAA4J25A,0641699840,"Nanna J ""Nanna J""",10.0,10.0,1.0,These are great. Good sturdy cards with a sturdy box. I have found them very helpful in allowing clients to open up in a non threatening way. They are even helpful with adolescents,180,0,0,Counseling cards,0,5.0,1.0,1309996800.0,2011-07-07 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85e,A2STBQJ4CUXCIW,0641699840,Nicole Kan,0.0,0.0,,Great way to start a conversation with students during social skills. Would buy again if there was more levels of cards or groupings.,133,0,0,Social skills idea,0,4.0,1.0,1369699200.0,2013-05-28 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85c,A17LEHUGVVHVJD,0641699840,Laura Dewan,40.0,40.0,1.0,"Parents, teachers, counselors, therapists - these cards are a must-have!I have purchased these cards many times over the years, both for my own professional and personal use, and as gifts for others.  They allow children to open up in a playful way, and create wonderful conversation starters between kids and adults.  With my own child, they are a fun way to chat and learn new things about each other.  With kids and families in therapy, they create opportunities to assess needs and deepen relationships between family members, or between client and therapist.There are so many ways to use them, too!  You can just draw from the deck and shre, or you can pair these cards with another favorite game.  For example, I sometimes bring the cards out along with Checkers or Chess, and anytime someone loses a game piece to the other player, they draw a card and complete the sentence.  I have also paired the cards with Jenga, Don't Break the Ice, Candyland, Chutes and Ladders, and many other childhood games.Kids love the adorable artwork, and the fact that they can answer their own way makes these cards a non-threatening way to get to know someone new or deepen a relationship with someone trusted.I highly recommend this and other Bright Spots products to anyone with children from about age three (adults read the card aloud for the child) to adult.",1354,0,0,Wonderful product I've used for years!,0,5.0,1.0,1293753600.0,2010-12-31 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a85f,A1I28KM1XSIAQC,0641699840,Pam,0.0,0.0,,"Rated five stars- as a parent and mental health professional these cards are great for children to give open ended answers to questions that could be difficult to verbalize on their own. For example, my five year old son was grieving the loss of his grandmother, and answers to many of the questions were about missing grandma. It was a good outlet for him and opened up the doors for further conversation in a safe and non-threatening manner.  I would not limit this product to just therapists and social workers, because I found my kids pulling this out of the activity closet over and over- they enjoy asking each other questions and sharing. I would definitely recommend this to parents and mental health clinicians.",720,0,0,Great way to explore feelings with your child or client..,0,5.0,1.0,1389052800.0,2014-01-07 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a861,A35V6B37UK8YRH,0641699840,Renata R Inigo,1.0,1.0,1.0,I like this game as it can be very useful to help in sharing when one is getting started with a client. Sometimes though the younger kids get fixated on the picture which can sometimes distract them and then the answers provided do not relate to the sentence starter. .,269,0,0,Like this one,0,4.0,1.0,1367193600.0,2013-04-29 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a863,A2XD2LL9V9BU9X,0641699840,Philly,2.0,4.0,0.5,Kids had no interest in this game at all.  It was bought thinking it would be a &#34;game&#34; adults and kids could play.,122,0,0,Thought this would be a FUN game for Adukts to play with children and it was more like a Shrink's office game.,0,1.0,0.0,1371686400.0,2013-06-20 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a862,A1EI2J2W0UV281,0641699840,"Robyn in NM ""ROBYN""",0.0,0.0,,"I love the Bright Spots product line.  These cards are great for clients that have a difficult time opening up or just don't feel like talking that day.  I have gotten so much out of using these cards and it is great that they are completely portable that I can take them with me to schools or in client's homes.  I highly recommend all the Bright Spot products. Robyn Rehbein, LPCC, RPT-S",389,0,0,Excellent at any time during treatment,0,5.0,1.0,1357084800.0,2013-01-02 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a864,A2BXAXAW8TURCG,0641699840,Speedeconklin,0.0,0.0,,"I bought this to facilitate talking about feelings, introducing feeling vocabulary, and what the feeling is!Perfect for: school psychologists, therapists, psychologists,",169,0,0,Finally. . . they are talking about their feelings!,0,5.0,1.0,1394409600.0,2014-03-10 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a865,A1LS21KYZSJU3M,0641699840,"Tahoedog ""L~""",2.0,2.0,1.0,"I LOVE this sentence completion game.  Works great with adolescents or children to find out ""themes"" they're experiencing or how they are seeing situations in their life.  Excellent tool for a therapist to have in their tool box.  Great to use as a way to connect with your children to find out what's going on in their life and as a conversation starter.",355,0,0,Great Therapeutic Tool,0,5.0,1.0,1327017600.0,2012-01-20 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a867,A34HBR3KUMM0XN,0641737939,stephanie F.,0.0,0.0,,The game was slightly used; but arrived with all the pieces in good condition.The cards to the game are almost like new.  There were no instructions orgame rules; but I downloaded them online and it was very simple and easyto do.,229,0,0,great condition - arrived on time - great price,0,3.0,0.0,1375920000.0,2013-08-08 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a869,A1TEMK3LSJOGGN,0641801033,Amazon Customer,0.0,0.0,,I've used these card with several of my clients who have grief issues.  They can be used with people of all ages.  They are good discussion starters..,150,0,0,Helpful,0,4.0,1.0,1380067200.0,2013-09-25 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a86a,A18JRSCX3RWQJJ,0641801033,EP,0.0,0.0,,"It gives great promps to engage in grief conversations. Good tool for individual, family and group therapy. Worth the investment",128,0,0,great tool for therapy,0,5.0,1.0,1398816000.0,2014-04-30 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a868,A2MLUAAQFEB6WF,0641699840,Sunny,2.0,3.0,0.6666666666666666,"My daughter had speech therapy for 2 years and we stopped because it was getting too expensive.  So we decided to invest in both sets of these thoughts and feeling cards and it has really helped her continue her speech sessions at home.My 4 year old is a visual learner.  She has a difficult time remembering auditory speech.  But when something is written with words and pictures, she has a near photographic memory.  So these cards are perfect for her.  It forces her to think about these questions and using the pictures as guides it makes her use her speech to construct sentences and phrases.Sounds really basic but there's something about flash colorful flash cards that really captures a child's attention.  I plan on using these in the junior high classroom environment too.  The tweens always gets a kick out of these basic children's cards.",850,0,0,Great cards!,0,5.0,1.0,1359417600.0,2013-01-29 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a86b,A392MLG856J1CJ,0641801033,Kristine,0.0,0.0,,I am a social worker for elders with dementia and Alzheimer's disease. This product is great for stimulating their minds and getting them to open up about previous events in their lives. The pictures provide some visual stimulation and the words are simple enough for the cognitively impaired.,293,0,0,Wonderful for Alzheimer's Patients,0,5.0,1.0,1319241600.0,2011-10-22 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a86d,A3Y6XH84ZVTN5,0641801033,Sopostmodern,0.0,0.0,,"I love these cards and use them often with children. I like to pick and choose my favorite ones, because some are a little redundant, but overall an excellent tool to use.",171,0,0,Love them.,0,5.0,1.0,1403827200.0,2014-06-27 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a86e,AGEOKO492VXEQ,0641801033,Tara,2.0,2.0,1.0,"I intern at a bereavement counseling center and this stack of cards does some really amazing work with adults and children alike. A necessity for letting clients explore the pain of their loss in deeper terms so that they can heal. Mixed beautifully with ""tough"" questions and questions invoking fond, happier memories of loved ones lost. Our clients love them even though they bring on tears. Can't recommend highly enough.",424,0,0,Phenomenal,0,5.0,1.0,1295568000.0,2011-01-21 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a870,A18JRSCX3RWQJJ,0641801041,EP,0.0,0.0,,"Great to start converstaions in individual, family and group therapy. Great for working with children. I like it to get to know families I work with.",149,0,0,great therapeutic tool,0,5.0,1.0,1398816000.0,2014-04-30 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a871,A2BJ06T724OHSH,0641801041,Belle,1.0,1.0,1.0,"I have the 1st and 2nd set of these cards and would buy more if they were made available! These are great conversation starters in my therapy sessions with kids who sometimes have trouble formulating what is on their minds, or maybe have expressive disorders. I have really enjoyed these cards and highly recommend them to budding or seasoned therapists working with all ages!",376,0,0,Great fun tool for therapy!,0,5.0,1.0,1322179200.0,2011-11-25 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a86f,A31L6KR1LNPXOQ,0641801041,Calideb,1.0,1.0,1.0,"As a therapist I was looking for an interactive game that would work well with kids, kids & parents and even adolescents.  This set of sentence-completion cards has worked well with elementary school children in groups or one-on-one. Nice ice breaker! The images are colorful and easy to understand. I recently used the deck with a mom & teen daughter in family therapy working on communication. Initially the mom was reluctant because it seemed too much like a 'game.'  While it IS a deck of cards with colorful images, after the initial resistance and watching how her daughter responded and engaged in the process, her defenses dropped and she had fun.  The cards do offer opportunities to discuss more intimate feelings - which is great, as well as more generalized feelings/thoughts... ""when I grow up...""  Nice price, they hold up well and they engage the clients positively.",881,0,0,Useful tool to engage kids and their parents,0,5.0,1.0,1347148800.0,2012-09-09 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a872,A2QKXDYCFHXMT6,0641801041,GloryDays,0.0,0.0,,"The kids like it and open up to the therapist. I would recommend it, but not as a family game.",94,0,0,Fun game for use in therapy sessions.,0,5.0,1.0,1371254400.0,2013-06-15 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a873,A12GE2A9VA73EB,0641801041,Justin Barsanti,0.0,0.0,,easy to usethoughtful questionsgood variety of pictureswould give it 5 stars but I think it is priced a little too high,119,0,0,useful for art therapy,0,4.0,1.0,1356566400.0,2012-12-27 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a874,A392MLG856J1CJ,0641801041,Kristine,2.0,2.0,1.0,"I am a social worker for an inpatient geriatric psych unit and work primarily with elderly dementia patients. I recently bought this to try out during group sessions, as I'm always looking for new and creative ways to work with the population. These are a fantastic way to get elders that are not oriented and quite confused to reminisce in a very simple manner. I'd definitely recommend and have already started passing this resource along to my colleagues!",458,0,0,Amazing!,0,5.0,1.0,1312848000.0,2011-08-09 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a875,AQW1PCZEUBINV,0641801041,kendra bucknam,0.0,0.0,,great for helping conversations and identification of feelings and wishes. I put a sticker or tattoo in the middle to engage the children who don't sit still easily.,165,0,0,love it,0,5.0,1.0,1396483200.0,2014-04-03 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a877,A41KRERDEE2T5,0641801041,Patty Faix,1.0,1.0,1.0,Wonderful conversation starter when working with early elementary students!  The kids love using these cards which can be used in multiple game formats!,152,0,0,Great Counseling Resource!,0,5.0,1.0,1378252800.0,2013-09-04 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a876,A17LEHUGVVHVJD,0641801041,Laura Dewan,0.0,0.0,,"Thoughts and Feelings 2 is even better than Thoughts and Feelings, the first sentence completion game from Bright Spots.  The sentence stems and art in this second deck are so interesting and engaging, kids and adults alike can't help but want to play again and again.  I use these to get conversations started with people from age 3 all the way to adults because they apply regardelss of age.  The artwork draws in youger kids, of course, but the ideas the themes cut across age, gender, and generations.  Teens, especially,  find it easier to open up because each thought is started for them, and there is no right or wrong way to finish a sentence!  When a family plays the game, adults and kids open up their communication and find they can talk more easily to each other than they ever thought.  Of course the game can be paired with other games to make two-games-in-one (such as Checkers - pull a sentence completion card whenever you take an opponent's checker) and that makes this game well worth the price and a perfect way to enhance family game night.  The cards are bright and sturdy and will really last in the tough box.  Your imagination fuels all the ways to use these cards.  A must-have for parents, teachers, counselors, therapists, social workers!",1267,0,0,A game you must have!,0,5.0,1.0,1295654400.0,2011-01-22 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a879,A187PZPJRZOKRK,0641801041,shari,0.0,0.0,,Quick game for counseling and helps by getting to know the student better. The pictures are so cute! I own both sets.,117,0,0,... counseling and helps by getting to know the student better. The pictures are so cute,0,5.0,1.0,1404172800.0,2014-07-01 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a87a,A35V6B37UK8YRH,0641801041,Renata R Inigo,1.0,1.0,1.0,I like this product because it has been helpful with all my clients. The younger kids do sometimes get fixated on the picture which often does not relate to the sentence starter and therefore can't finish the sentence in the way it was intended for self disclosure.,265,0,0,Pretty good,0,4.0,1.0,1367193600.0,2013-04-29 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a87b,A3Y6XH84ZVTN5,0641801041,Sopostmodern,0.0,0.0,,"I love these, and use them often with children. I also have the other pack. They are really great to use for kids that have a hard time coming up with topics to discuss on their own!",182,0,0,Love these.,0,5.0,1.0,1403827200.0,2014-06-27 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a87c,A7BLRMA85W81A,0641801041,Shopping Til I Drop,0.0,0.0,,great tool even teenagers love reading them I have caught my coworkers trying to swipe them but I caught them,109,0,0,Let's play cards,0,5.0,1.0,1384300800.0,2013-11-13 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a878,A3MTECFN945X4Y,0641801041,Orange Blossom,3.0,5.0,0.6,"I don't know what everyone else saw in these 'therapeutic' cards. I have a 7 year old son who isn't very expressive with his feelings, so I thought these cards would be a great way to initiate a meaningful conversation...a gateway perhaps into his psyche and deeper feelings and thoughts. Boy was I wrong! Perhaps these cards would be great for someone that has been properly trained in counseling or therapy, but for the average person I found it simply a waste of money and effort.There are 35 cards which begin the first half of a thought or feeling sentence where the child is supposed to complete the idea with an insightful, thought-provoking ending.The cards read as follows:Today I feel....I feel sad when....I feel happy when....I feel excited when....I feel grumpy when...I feel bad when...I am...Sometimes I'm jealous of....I'm thankful for...I feel lucky to have...I feel proud of myself when...A tradition in my family is...When my family is together...My favorite holiday is...On my birthday, I'd like to...My favorite book is....3 things I like to do are...3 rules in my family are...3 people who love me are...My funniest memory is...2 good behaviors I do are...I'm good at...I'm getting better at...I care about...The world would be better if...I will try harder to...I feel disappointed when...I would like to buy...I want my mom to...I want my dad to....I wish my family could...I wish my teacher would...No one knows that I...I'd like to spend the day...Other kids treat me...Trust me...as simple as these questions were....the answers I got were just as 'simple' and silly. I wouldn't waste the money. Anybody with half a brain already asks these questions...",1680,0,0,Expected too Much??,0,1.0,0.0,1379894400.0,2013-09-23 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a87d,A1P8TLTS5NAU1T,0641801041,StaceyS,7.0,7.0,1.0,"I have a number of the games from Brights Spots, but Thoughts and Feelings 2 is my favorite! It makes a great icebreaker for therapists as well as parents and teachers. It opens up communication by challenging the players to provide thoughtful answers to each sentence stem. This game really makes sharing a fun and positive experience for both kids and adults, especially with the focus of this deck being on family interactions and building self-esteem.",455,0,0,Creative Communication,0,5.0,1.0,1297296000.0,2011-02-10 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a87e,A2DUDMAKG6AX1I,0641801041,Svitlana,0.0,0.0,,My 6 years old girl doesn't  like like to share much how was her day at school but i am telling you this game is miracle. By answering card questions now i know everything and we talk more about her feeling.,207,0,0,WOW,0,5.0,1.0,1362528000.0,2013-03-06 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a880,A1ARIBZQWDQZ53,0641811284,Shirley A. Peacock,0.0,0.0,,WE HAVEN'T HAD A CHANCE TO PLAY IT YET.  IT IS A CHRISTMAS GIFT.  BUT AFTER EXAMINING THE PRODUCT IT LOOKS LIKE FUN FOR THE FAMILY.,131,0,0,A CHARLIE BROWN CHRISTMAS GAME,0,5.0,1.0,1323475200.0,2011-12-10 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a882,AFNPB1JV4SIUS,0641827229,Christina,0.0,0.0,,"I did not purchase my son's bear from Amazon. I found his Corduroy with a small tear in the seam at a Goodwill for 50 cents. If you are familiar with the story of Corduroy, then you know that he was missing a button before the little girl bought him. I feel our bear is even more special because we bought him that way. It was an easy repair and now he is as good as new! The overalls actually come off and are not sewn. the straps are velcroed closed, which I think adds to the toy.I also found the book Corduroy at a Salvation army for one buck. Now we can enjoy the bear and the book!",587,0,0,I Love Corduroy,0,5.0,1.0,1345766400.0,2012-08-24 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a883,ARN6YCDV5426W,0641835248,JS,0.0,0.0,,This game has easy to understand directions and it an enjoyable game for 2 or more people.  I would recommend.,110,0,0,Good fun,0,4.0,1.0,1384732800.0,2013-11-18 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a886,A1QZLB98JCNA1K,0641841132,Jeff Houck,1.0,1.0,1.0,One of the best puzzles I've assembled in years. Fazzino's artwork promises a fun puzzle assembling experience from first piece to last!,136,0,0,Tons of fun!,0,4.0,1.0,1268784000.0,2010-03-17 00:00:00+00:00,Toys_and_Games
Toys_and_Games.csv,5a13282b741a2384e879a887,A2QIFGRCX319FO,0641843208,Louisa C Drain,0.0,0.0,,"The game this goes with is one of our favorites for game night in our family. We get so many laughs out of the goofy sentences that are created. When we found out there were other decks on different subjects to go with this, we ordered one of them. We were not disappointed!",274,0,0,Game Night,0,4.0,1.0,1401235200.0,2014-05-28 00:00:00+00:00,Toys_and_Games
